Order ID,Customer ID,Order Date,Ship Date,Delivery Date,Ship Mode,Postal Code,Market,Order Priority,Deadline Date,Order Status
IN-2014-62135-PN-18775,['PN-18775'],2014-12-16,2014-12-21,2014-12-30,Standard Class,['457493276'],APAC,['Medium'],2015-01-25,Delivered
IN-2014-62156-GM-14455,['GM-14455'],2014-09-26,2014-09-30,2014-10-04,Second Class,['4574622659'],APAC,['Medium'],2014-11-05,Delivered
IN-2014-62170-CP-12340,['CP-12340'],2014-05-19,2014-05-23,2014-05-30,Standard Class,['8264633114'],APAC,['Medium'],2014-06-28,Delivered
IN-2014-62219-TP-21565,['TP-21565'],2014-06-20,2014-06-26,2014-06-29,Standard Class,['9610562483'],APAC,['Medium'],2014-07-30,Delivered
IN-2014-62233-DK-13090,['DK-13090'],2014-11-24,2014-11-28,2014-12-01,Second Class,['968201204'],APAC,['High'],2015-01-03,Delivered
IN-2014-62247-CP-12340,['CP-12340'],2014-08-23,2014-08-28,2014-08-30,Standard Class,['45710171933'],APAC,['Medium'],2014-10-02,Delivered
IN-2014-62254-EB-13750,['EB-13750'],2014-03-01,2014-03-09,2014-03-12,Second Class,['968201204'],APAC,['High'],2014-04-10,Delivered
IN-2014-62268-RD-19810,['RD-19810'],2014-07-10,,,Standard Class,['961056524'],APAC,['Medium'],2014-08-19,Canceled
IN-2014-62275-OT-18730,['OT-18730'],2014-07-24,2014-07-26,2014-07-30,Second Class,['8268972957'],APAC,['High'],2014-09-02,Delivered
IN-2014-62303-SC-20380,['SC-20380'],2014-04-01,2014-04-30,2014-05-04,Second Class,['8268983126'],APAC,['High'],2014-05-11,Delivered
IN-2014-62338-AH-10690,['AH-10690'],2014-06-26,2014-07-24,2014-07-31,Standard Class,['8265581846'],APAC,['Medium'],2014-08-05,Delivered
IN-2014-62366-KE-16420,['KE-16420'],2014-06-19,2014-06-19,2014-06-24,Same Day,['8654101726'],APAC,['Medium'],2014-07-29,Delivered
IN-2014-62415-AH-10585,['AH-10585'],2014-05-20,2014-05-25,2014-06-02,Standard Class,['8654272309'],APAC,['High'],2014-06-29,Delivered
IN-2014-62604-EH-13765,['EH-13765'],2014-12-29,2015-02-03,2015-02-09,Second Class,['9692626'],APAC,['Medium'],2015-02-07,Estimation Phase
IN-2014-62625-TB-21250,['TB-21250'],2014-09-29,2014-10-31,2014-11-10,Standard Class,['111439851324'],APAC,['Medium'],2014-11-08,Delivered
IN-2014-62660-JB-16045,['JB-16045'],2014-01-15,2014-01-19,2014-01-22,Standard Class,['457592391'],APAC,['High'],2014-02-24,Delivered
IN-2014-62667-BD-11320,['BD-11320'],2014-04-24,2014-05-07,2014-05-14,Standard Class,['96973908'],APAC,['Medium'],2014-06-03,Delivered
IN-2014-62709-IG-15085,['IG-15085'],2014-12-18,2014-12-20,2014-12-30,Second Class,['826136337'],APAC,['High'],2015-01-27,Delivered
IN-2014-62716-RP-19270,['RP-19270'],2014-10-19,2014-10-24,2014-10-26,Standard Class,['4574622659'],APAC,['Medium'],2014-11-28,Delivered
IN-2014-62730-FP-14320,['FP-14320'],2014-09-08,2014-09-16,2014-09-19,Standard Class,['11129120277'],APAC,['Medium'],2014-10-18,Delivered
IN-2014-62800-TC-21475,['TC-21475'],2014-06-23,2014-06-30,2014-07-06,Standard Class,['11584812826'],APAC,['Medium'],2014-08-02,Delivered
IN-2014-62849-GR-14560,['GR-14560'],2014-06-11,2014-07-12,2014-07-16,Standard Class,['8268953533'],APAC,['Medium'],2014-07-21,Delivered
IN-2014-62863-DW-13480,['DW-13480'],2014-09-24,2014-09-28,2014-10-03,Standard Class,['967023117'],APAC,['High'],2014-11-03,Delivered
IN-2014-62961-AC-10615,['AC-10615'],2014-03-12,2014-03-31,2014-04-07,Standard Class,['1158953408'],APAC,['High'],2014-04-21,Delivered
IN-2014-63003-KF-16285,['KF-16285'],2014-04-21,2014-04-25,2014-05-01,Standard Class,['967023117'],APAC,['High'],2014-05-31,Delivered
IN-2014-63010-ME-17320,['ME-17320'],2014-02-12,2014-03-15,2014-03-19,Standard Class,['82610632970'],APAC,['High'],2014-03-24,Delivered
IN-2014-63059-VS-21820,['VS-21820'],2014-07-24,2014-07-30,2014-08-07,Standard Class,['968201955'],APAC,['Medium'],2014-09-02,Delivered
IN-2014-63178-SO-20335,['SO-20335'],2014-06-24,2014-06-30,2014-07-10,Standard Class,['111016892021'],APAC,['Medium'],2014-08-03,Delivered
IN-2014-63192-DB-13660,['DB-13660'],2014-03-26,2014-03-26,2014-04-01,Same Day,['111016891996'],APAC,['High'],2014-05-05,Delivered
IN-2014-63206-DV-13465,['DV-13465'],2014-06-20,2014-06-26,2014-07-02,Standard Class,['4579801426'],APAC,['Low'],2014-07-30,Delivered
IN-2014-63213-SC-20020,['SC-20020'],2014-08-27,2014-08-29,2014-09-01,First Class,['8263732249'],APAC,['High'],2014-10-06,Delivered
IN-2014-63276-PO-18865,['PO-18865'],2014-09-07,2014-09-27,2014-10-01,Standard Class,['8268953533'],APAC,['Medium'],2014-10-17,Delivered
IN-2014-63325-JK-16090,['JK-16090'],2014-11-09,2014-11-16,2014-11-23,Standard Class,['4575881456'],APAC,['Medium'],2014-12-19,Delivered
IN-2014-63374-MH-18115,['MH-18115'],2014-06-30,2014-08-08,2014-08-10,Second Class,['457101775'],APAC,['High'],2014-08-09,Delivered
IN-2014-63388-MH-17785,['MH-17785'],2014-07-07,2014-08-10,2014-08-15,Standard Class,['9610331167'],APAC,['Medium'],2014-08-16,Delivered
IN-2014-63479-DW-13585,['DW-13585'],2014-05-24,2014-05-24,2014-05-30,Same Day,['8268972957'],APAC,['High'],2014-07-03,Delivered
IN-2014-63591-ZD-21925,['ZD-21925'],2014-12-13,2014-12-18,2014-12-20,Standard Class,['8264022971'],APAC,['High'],2015-01-22,Delivered
IN-2014-63619-CC-12610,['CC-12610'],2014-01-15,2014-01-19,2014-01-26,Standard Class,['45710171600'],APAC,['High'],2014-02-24,Delivered
IN-2014-63647-EB-14170,['EB-14170'],2014-04-08,2014-04-19,2014-04-23,First Class,['8652291435'],APAC,['High'],2014-05-18,Delivered
IN-2014-63710-AB-10015,['AB-10015'],2014-09-09,2014-09-09,2014-09-16,Same Day,['4574931414'],APAC,['Critical'],2014-10-19,Delivered
IN-2014-63766-MK-18160,['MK-18160'],2014-11-22,2014-11-26,2014-11-30,Standard Class,['4574931994'],APAC,['Medium'],2015-01-01,Delivered
IN-2014-63850-JM-15655,['JM-15655'],2014-04-29,2014-05-05,2014-05-10,Standard Class,['111439851324'],APAC,['Medium'],2014-06-08,Delivered
IN-2014-64074-JG-15310,['JG-15310'],2014-06-15,2014-06-19,2014-06-26,Standard Class,['8264651542'],APAC,['Medium'],2014-07-25,Delivered
IN-2014-64137-SR-20425,['SR-20425'],2014-03-07,,2014-04-16,Standard Class,['8117183537'],APAC,['Low'],2014-04-16,Canceled
IN-2014-64186-HG-15025,['HG-15025'],2014-02-05,2014-03-07,2014-03-08,Standard Class,['11129120277'],APAC,['Medium'],2014-03-17,Delivered
IN-2014-64235-FM-14290,['FM-14290'],2014-06-21,2014-06-27,2014-06-29,Standard Class,['9610333514'],APAC,['Medium'],2014-07-31,Delivered
IN-2014-64347-JE-15715,['JE-15715'],2014-12-22,2014-12-26,2014-12-28,Standard Class,['8554151702'],APAC,['Medium'],2015-01-31,Delivered
IN-2014-64396-AB-10255,['AB-10255'],2014-06-24,2014-06-30,2014-07-06,Standard Class,['96820525'],APAC,['Low'],2014-08-03,Delivered
IN-2014-64410-LA-16780,['LA-16780'],2014-09-08,2014-10-13,2014-10-15,Standard Class,['8263401944'],APAC,['Medium'],2014-10-18,Delivered
IN-2014-64487-DG-13300,['DG-13300'],2014-08-14,2014-08-16,2014-08-19,Second Class,['8263473114'],APAC,['High'],2014-09-23,Delivered
IN-2014-64501-TB-21250,['TB-21250'],2014-12-29,2015-02-01,2015-02-06,Standard Class,['45710171600'],APAC,['Medium'],2015-02-07,Estimation Phase
IN-2014-64529-MC-17275,['MC-17275'],2014-05-05,2014-05-19,2014-05-21,Second Class,['8654292808'],APAC,['High'],2014-06-14,Delivered
IN-2014-64634-BB-11545,['BB-11545'],2014-11-18,2014-11-18,2014-11-21,Same Day,['968203264'],APAC,['Medium'],2014-12-28,Delivered
IN-2014-64641-PB-19105,['PB-19105'],2014-04-10,2014-05-10,2014-05-17,First Class,['967022374'],APAC,['Medium'],2014-05-20,Delivered
IN-2014-64669-VP-21730,['VP-21730'],2014-01-20,2014-01-22,2014-01-27,First Class,['45710171933'],APAC,['High'],2014-03-01,Delivered
IN-2014-64753-EB-13870,['EB-13870'],2014-12-16,2014-12-20,2014-12-27,Standard Class,['4573813109'],APAC,['High'],2015-01-25,Delivered
IN-2014-64760-DK-13225,['DK-13225'],2014-12-30,2015-01-27,2015-01-31,Standard Class,['96820568'],APAC,['Medium'],2015-02-08,Estimation Phase
IN-2014-65019-KD-16345,['KD-16345'],2014-05-06,2014-05-15,2014-05-16,Second Class,['11778501699'],APAC,['High'],2014-06-15,Delivered
IN-2014-65131-RP-19855,['RP-19855'],2014-02-06,2014-03-13,2014-03-18,Standard Class,['118710673559'],APAC,['Medium'],2014-03-18,Delivered
IN-2014-65194-AF-10870,['AF-10870'],2014-03-27,2014-03-30,2014-04-03,Second Class,['457148221'],APAC,['Medium'],2014-05-06,Delivered
IN-2014-65243-BE-11455,['BE-11455'],2014-04-12,2014-05-16,2014-05-20,Second Class,['45710172186'],APAC,['High'],2014-05-22,Delivered
IN-2014-65299-VP-21730,['VP-21730'],2014-03-05,2014-03-19,2014-04-02,Standard Class,['826402282'],APAC,['Medium'],2014-04-14,Delivered
IN-2014-65334-MM-18280,['MM-18280'],2014-06-08,2014-07-08,2014-07-14,First Class,['457148399'],APAC,['Medium'],2014-07-18,Delivered
IN-2014-65418-SF-20065,['SF-20065'],2014-03-11,2014-03-24,2014-03-29,Second Class,['9697584'],APAC,['Medium'],2014-04-20,Delivered
IN-2014-65439-JM-15655,['JM-15655'],2014-05-30,2014-06-04,2014-06-10,Standard Class,['967022374'],APAC,['Medium'],2014-07-09,Delivered
IN-2014-65488-CP-12340,['CP-12340'],2014-07-17,2014-07-20,2014-07-29,First Class,['457148221'],APAC,['Medium'],2014-08-26,Delivered
IN-2014-65502-AC-10420,['AC-10420'],2014-02-28,,,Standard Class,['8263731278'],APAC,['Medium'],2014-04-09,Canceled
IN-2014-65558-TB-21055,['TB-21055'],2014-08-14,2014-08-19,2014-08-23,Second Class,['8656793307'],APAC,['Medium'],2014-09-23,Delivered
IN-2014-65607-CM-12190,['CM-12190'],2014-11-08,2014-11-28,2014-12-02,Standard Class,['8268972957'],APAC,['Medium'],2014-12-18,Delivered
IN-2014-65712-JM-16195,['JM-16195'],2014-12-06,2015-01-08,2015-01-16,Standard Class,['457966762'],APAC,['High'],2015-01-15,Estimation Phase
IN-2014-65719-AB-10255,['AB-10255'],2014-03-19,2014-03-23,2014-03-24,Second Class,['8263403608'],APAC,['Medium'],2014-04-28,Delivered
IN-2014-65817-CC-12610,['CC-12610'],2014-02-24,2014-02-28,2014-03-14,Standard Class,['8263721944'],APAC,['Medium'],2014-04-05,Delivered
IN-2014-65936-TS-21205,['TS-21205'],2014-03-19,2014-03-25,2014-04-06,Standard Class,['11584531509'],APAC,['Medium'],2014-04-28,Delivered
IN-2014-65992-Co-12640,['Co-12640'],2014-11-18,2014-11-22,2014-11-30,Standard Class,['457493276'],APAC,['Medium'],2014-12-28,Delivered
IN-2014-66020-ND-18460,['ND-18460'],2014-12-26,2015-01-01,2015-01-04,Standard Class,['9610561992'],APAC,['Medium'],2015-02-04,Estimation Phase
IN-2014-66027-SV-20935,['SV-20935'],2014-12-15,2014-12-19,2014-12-22,Standard Class,['11584593107'],APAC,['Medium'],2015-01-24,Delivered
IN-2014-66062-RB-19705,['RB-19705'],2014-01-28,2014-02-09,2014-02-14,Standard Class,['8263723617'],APAC,['High'],2014-03-09,Delivered
IN-2014-66076-TT-21460,['TT-21460'],2014-06-08,2014-07-05,2014-07-07,Standard Class,['4578091934'],APAC,['Low'],2014-07-18,Delivered
IN-2014-66139-MD-17350,['MD-17350'],2014-12-06,2014-12-31,2015-01-05,Standard Class,['8263721256'],APAC,['Medium'],2015-01-15,Shipped
IN-2014-66188-SC-20440,['SC-20440'],2014-11-06,2014-12-02,2014-12-05,Standard Class,['967023117'],APAC,['Medium'],2014-12-16,Delivered
IN-2014-66349-LP-17095,['LP-17095'],2014-02-21,2014-02-27,2014-03-04,Standard Class,['111016893344'],APAC,['Medium'],2014-04-02,Delivered
IN-2014-66377-HE-14800,['HE-14800'],2014-12-25,2014-12-29,2015-01-06,Standard Class,['111129123002'],APAC,['Medium'],2015-02-03,Shipped
IN-2014-66454-BW-11200,['BW-11200'],2014-11-21,2014-11-26,2014-11-28,Standard Class,['96973908'],APAC,['Medium'],2014-12-31,Delivered
IN-2014-66510-SC-20380,['SC-20380'],2014-11-03,2014-11-18,2014-11-20,Standard Class,['457275888'],APAC,['Medium'],2014-12-13,Delivered
IN-2014-66566-DL-13330,['DL-13330'],2014-12-19,2014-12-24,2014-12-30,Second Class,['9692626'],APAC,['Medium'],2015-01-28,Delivered
IN-2014-66573-TS-21505,['TS-21505'],2014-09-10,2014-10-13,2014-10-21,Standard Class,['826136337'],APAC,['High'],2014-10-20,Delivered
IN-2014-66594-MG-17680,['MG-17680'],2014-11-25,2014-11-30,2014-12-05,Standard Class,['9692626'],APAC,['Medium'],2015-01-04,Delivered
IN-2014-66615-DB-13405,['DB-13405'],2014-01-18,2014-01-23,2014-01-28,Standard Class,['8264633531'],APAC,['High'],2014-02-27,Delivered
IN-2014-66755-TP-21130,['TP-21130'],2014-06-18,2014-06-25,2014-06-30,Standard Class,['9610562483'],APAC,['Medium'],2014-07-28,Delivered
IN-2014-66769-SB-20170,['SB-20170'],2014-11-28,2015-01-03,2015-01-08,Standard Class,['118710673559'],APAC,['Medium'],2015-01-07,Estimation Phase
IN-2014-66797-SP-20650,['SP-20650'],2014-04-12,2014-05-16,2014-05-22,Standard Class,['1158457275'],APAC,['Medium'],2014-05-22,Delivered
IN-2014-66853-DB-12970,['DB-12970'],2014-05-19,2014-05-24,2014-05-28,Second Class,['96820497'],APAC,['Medium'],2014-06-28,Delivered
IN-2014-66888-AG-10270,['AG-10270'],2014-08-08,2014-09-15,2014-09-19,Standard Class,['8264633557'],APAC,['Medium'],2014-09-17,Delivered
IN-2014-66895-GK-14620,['GK-14620'],2014-05-12,2014-06-11,2014-06-16,Standard Class,['826493114'],APAC,['Medium'],2014-06-21,Delivered
IN-2014-66965-EG-13900,['EG-13900'],2014-04-16,2014-04-21,2014-04-29,Standard Class,['9610332082'],APAC,['Medium'],2014-05-26,Delivered
IN-2014-67007-JP-15460,['JP-15460'],2014-06-09,2014-06-12,2014-06-19,First Class,['967021877'],APAC,['Critical'],2014-07-19,Delivered
IN-2014-67119-AR-10570,['AR-10570'],2014-07-11,2014-07-28,2014-08-01,First Class,['111016891996'],APAC,['Critical'],2014-08-20,Delivered
IN-2014-67189-AG-10525,['AG-10525'],2014-08-19,2014-08-22,2014-08-24,First Class,['410235718'],APAC,['Medium'],2014-09-28,Delivered
IN-2014-67238-SH-20395,['SH-20395'],2014-08-18,2014-08-23,2014-08-31,Standard Class,['8268953533'],APAC,['Medium'],2014-09-27,Delivered
IN-2014-67308-ON-18715,['ON-18715'],2014-06-26,2014-06-28,2014-07-04,Second Class,['8263732516'],APAC,['High'],2014-08-05,Delivered
IN-2014-67343-NR-18550,['NR-18550'],2014-08-23,2014-08-26,2014-09-03,First Class,['8263722961'],APAC,['High'],2014-10-02,Delivered
IN-2014-67434-NL-18310,['NL-18310'],2014-08-08,2014-08-14,2014-08-21,Standard Class,['11777661714'],APAC,['Low'],2014-09-17,Delivered
IN-2014-67462-VB-21745,['VB-21745'],2014-12-19,2014-12-23,2014-12-28,Standard Class,['8264642246'],APAC,['Medium'],2015-01-28,Delivered
IN-2014-67504-CB-12535,['CB-12535'],2014-11-19,2014-11-24,2014-12-09,Standard Class,['968201204'],APAC,['Medium'],2014-12-29,Delivered
IN-2014-67553-JC-15775,['JC-15775'],2014-12-24,2014-12-28,2015-01-01,Standard Class,['111016891788'],APAC,['Medium'],2015-02-02,Shipped
IN-2014-67959-SJ-20215,['SJ-20215'],2014-05-16,2014-05-22,2014-05-31,Standard Class,['45710023306'],APAC,['Medium'],2014-06-25,Delivered
IN-2014-68008-FM-14290,['FM-14290'],2014-09-17,2014-09-22,2014-09-27,Standard Class,['8263722969'],APAC,['Medium'],2014-10-27,Delivered
IN-2014-68043-CD-11920,['CD-11920'],2014-11-18,2014-11-22,2014-11-29,Standard Class,['11589512410'],APAC,['High'],2014-12-28,Delivered
IN-2014-68057-JS-16030,['JS-16030'],2014-07-08,2014-08-13,2014-08-19,Standard Class,['4968091760'],APAC,['Medium'],2014-08-17,Delivered
IN-2014-68092-LE-16810,['LE-16810'],2014-12-17,2014-12-17,2014-12-21,Same Day,['11129120277'],APAC,['Medium'],2015-01-26,Delivered
IN-2014-68127-RH-19600,['RH-19600'],2014-06-30,2014-07-25,2014-07-28,Standard Class,['118710673559'],APAC,['High'],2014-08-09,Delivered
IN-2014-68169-EG-13900,['EG-13900'],2014-09-10,2014-09-10,2014-09-15,Same Day,['118710673559'],APAC,['High'],2014-10-20,Delivered
IN-2014-68190-BS-11365,['BS-11365'],2014-05-17,2014-05-19,2014-05-25,Second Class,['96820497'],APAC,['Critical'],2014-06-26,Delivered
IN-2014-68204-MY-17380,['MY-17380'],2014-03-06,2014-03-31,2014-04-04,Standard Class,['9610562483'],APAC,['Low'],2014-04-15,Delivered
IN-2014-68218-GK-14620,['GK-14620'],2014-10-30,2014-12-08,2014-12-12,Standard Class,['4571052968'],APAC,['High'],2014-12-09,Delivered
IN-2014-68309-SS-20140,['SS-20140'],2014-02-10,,,Standard Class,['826463659'],APAC,['Medium'],2014-03-22,Canceled
IN-2014-68337-TS-21430,['TS-21430'],2014-11-13,2014-11-17,2014-11-26,Standard Class,['11584812826'],APAC,['Medium'],2014-12-23,Delivered
IN-2014-68463-DM-13345,['DM-13345'],2014-05-22,2014-05-25,2014-05-31,Second Class,['457462441'],APAC,['Critical'],2014-07-01,Delivered
IN-2014-68617-SO-20335,['SO-20335'],2014-06-23,2014-06-29,2014-07-03,Standard Class,['9697584'],APAC,['Low'],2014-08-02,Delivered
IN-2014-68638-JD-16150,['JD-16150'],2014-04-09,2014-05-07,2014-05-16,Second Class,['967023117'],APAC,['Critical'],2014-05-19,Delivered
IN-2014-68750-BP-11290,['BP-11290'],2014-09-22,2014-09-25,2014-09-30,Second Class,['111129123002'],APAC,['Critical'],2014-11-01,Delivered
IN-2014-68778-DB-13360,['DB-13360'],2014-07-10,2014-08-06,2014-08-12,First Class,['111434111384'],APAC,['High'],2014-08-19,Delivered
IN-2014-68820-MG-18145,['MG-18145'],2014-11-28,2014-12-21,2014-12-26,Standard Class,['11776942943'],APAC,['Medium'],2015-01-07,Delivered
IN-2014-68855-AR-10510,['AR-10510'],2014-08-05,2014-09-13,2014-09-14,Standard Class,['8264023150'],APAC,['Medium'],2014-09-14,Delivered
IN-2014-69100-CH-12070,['CH-12070'],2014-12-05,2014-12-23,2014-12-25,Standard Class,['111016891996'],APAC,['Medium'],2015-01-14,Delivered
IN-2014-69205-LC-16885,['LC-16885'],2014-08-13,2014-08-19,2014-08-27,Standard Class,['457821289'],APAC,['Medium'],2014-09-22,Delivered
IN-2014-69282-AS-10225,['AS-10225'],2014-10-21,2014-10-26,2014-10-29,Standard Class,['118710673559'],APAC,['Medium'],2014-11-30,Delivered
IN-2014-69296-MN-17935,['MN-17935'],2014-09-13,2014-09-19,2014-09-21,Standard Class,['11584593107'],APAC,['Medium'],2014-10-23,Delivered
IN-2014-69380-LH-16900,['LH-16900'],2014-10-07,2014-11-05,2014-11-10,Standard Class,['11129120277'],APAC,['Low'],2014-11-16,Delivered
IN-2014-69408-CD-12790,['CD-12790'],2014-04-28,2014-05-30,2014-06-06,Second Class,['11778501699'],APAC,['Medium'],2014-06-07,Delivered
IN-2014-69457-DE-13255,['DE-13255'],2014-12-12,2014-12-17,2014-12-23,Standard Class,['82610861322'],APAC,['Medium'],2015-01-21,Delivered
IN-2014-69485-AT-10735,['AT-10735'],2014-10-15,2014-10-21,2014-10-25,Standard Class,['826441701'],APAC,['Medium'],2014-11-24,Delivered
IN-2014-69506-NH-18610,['NH-18610'],2014-08-23,2014-08-28,2014-09-02,Standard Class,['9692626'],APAC,['Medium'],2014-10-02,Delivered
IN-2014-69527-JG-15805,['JG-15805'],2014-10-31,2014-11-25,2014-11-28,First Class,['4578271556'],APAC,['Medium'],2014-12-10,Delivered
IN-2014-69576-DK-12895,['DK-12895'],2014-10-21,2014-10-25,2014-11-03,Standard Class,['11778502876'],APAC,['Medium'],2014-11-30,Delivered
IN-2014-69604-AZ-10750,['AZ-10750'],2014-10-14,2014-10-20,2014-10-23,Standard Class,['967023117'],APAC,['Medium'],2014-11-23,Delivered
IN-2014-69646-DB-13360,['DB-13360'],2014-02-14,2014-02-20,2014-02-23,Standard Class,['81178912941'],APAC,['Medium'],2014-03-26,Delivered
IN-2014-69660-BP-11230,['BP-11230'],2014-10-16,2014-10-20,2014-10-24,Standard Class,['111435232646'],APAC,['High'],2014-11-25,Delivered
IN-2014-69688-MC-17575,['MC-17575'],2014-03-07,2014-04-01,2014-04-05,First Class,['4575882059'],APAC,['Critical'],2014-04-16,Delivered
IN-2014-69793-SA-20830,['SA-20830'],2014-03-04,2014-03-26,2014-03-28,Second Class,['8263721256'],APAC,['Medium'],2014-04-13,Delivered
IN-2014-69807-VP-21730,['VP-21730'],2014-11-21,2014-11-25,2014-11-28,Standard Class,['4892111619'],APAC,['Medium'],2014-12-31,Delivered
IN-2014-69856-AG-10900,['AG-10900'],2014-06-17,2014-06-23,2014-06-27,Standard Class,['45710171933'],APAC,['Medium'],2014-07-27,Delivered
IN-2014-70059-ND-18460,['ND-18460'],2014-01-25,2014-01-29,2014-02-04,Standard Class,['961033261'],APAC,['Low'],2014-03-06,Delivered
IN-2014-70262-CJ-11875,['CJ-11875'],2014-11-09,2014-11-30,2014-12-03,Standard Class,['96820497'],APAC,['Medium'],2014-12-19,Delivered
IN-2014-70276-JH-16180,['JH-16180'],2014-11-11,2014-11-16,2014-11-19,Standard Class,['96820555'],APAC,['Medium'],2014-12-21,Delivered
IN-2014-70465-MA-17995,['MA-17995'],2014-02-14,2014-02-18,2014-02-23,Second Class,['8657551381'],APAC,['High'],2014-03-26,Delivered
IN-2014-70493-TZ-21445,['TZ-21445'],2014-10-23,2014-10-26,2014-11-02,Second Class,['8263721944'],APAC,['Critical'],2014-12-02,Delivered
IN-2014-70507-SV-20365,['SV-20365'],2014-05-10,2014-05-29,2014-06-01,Standard Class,['9610333103'],APAC,['Medium'],2014-06-19,Delivered
IN-2014-70563-BD-11770,['BD-11770'],2014-09-13,2014-09-17,2014-09-23,Second Class,['82610861322'],APAC,['High'],2014-10-23,Delivered
IN-2014-70724-CC-12370,['CC-12370'],2014-05-06,2014-06-03,2014-06-07,Second Class,['4575923033'],APAC,['Medium'],2014-06-15,Delivered
IN-2014-70738-RB-19465,['RB-19465'],2014-12-17,2014-12-23,2015-01-01,Standard Class,['4579663225'],APAC,['Medium'],2015-01-26,Shipped
IN-2014-70766-MS-17710,['MS-17710'],2014-02-12,,,Standard Class,['8268961369'],APAC,['High'],2014-03-24,Canceled
IN-2014-70822-CA-12310,['CA-12310'],2014-10-04,2014-10-14,2014-10-23,First Class,['968201204'],APAC,['High'],2014-11-13,Delivered
IN-2014-70871-MC-17635,['MC-17635'],2014-01-11,2014-02-01,2014-02-05,Standard Class,['1158457438'],APAC,['Medium'],2014-02-20,Delivered
IN-2014-71004-RM-19750,['RM-19750'],2014-11-14,2014-11-19,2014-11-27,Standard Class,['11101214115'],APAC,['Medium'],2014-12-24,Delivered
